timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file,stressor,stressor_workers,stressor_log,inference_core,stress_core,isolation_strategy,bertscore_precision,bertscore_recall,bertscore_f1
2025-09-24T11:58:09.302916,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,1,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes.,0.0,1.0,,13.1946,1284.26,9632.43,55,5.71,522.54,2,3.83,10163.42,9893.7,11177.96,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_rt_002_run1_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",,,
2025-09-24T11:58:22.224226,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,2,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,No,0.0,0.0,,12.9166,1290.06,9610.93,55,5.72,258.11,1,3.87,9876.31,9869.04,11159.1,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_rt_002_run2_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",,,
2025-09-24T11:58:35.480105,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,3,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes.,0.0,1.0,,13.2512,1305.21,9671.64,55,5.69,514.09,2,3.89,10194.29,9928.685,11233.895,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_rt_002_run3_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",,,
2025-09-24T11:58:50.285940,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,1,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the practice of marking specific pins on a microprocessor to isolate and control their functionality.,,,0.5,14.801,1305.26,6021.24,34,5.65,5628.05,22,3.91,11683.43,6277.0605,7582.3205,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_001_run1_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.3599,0.4032,0.3825
2025-09-24T11:59:07.137647,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,2,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the practice where CPU pins are marked on the CPU to allow it to be isolated from other components or to be controlled independently.,,,0.5,16.8469,1351.93,5961.11,34,5.7,7644.58,30,3.92,13647.35,6215.9293,7567.8593,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_001_run2_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.3215,0.3936,0.3583
2025-09-24T11:59:22.089641,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,3,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the process of allocating specific pins to a CPU for efficient memory management and performance optimization.,,,0.5,14.9471,1300.62,6079.2,34,5.59,5737.96,22,3.83,11850.22,6340.0164,7640.6364,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_001_run3_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.4224,0.4683,0.4461
2025-09-24T11:59:38.443901,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,1,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems refers to the delay between when a piece of information is requested and when it is delivered to the user.,,,0.5,16.3491,1358.42,6132.87,35,5.71,7001.1,27,3.86,13172.04,6392.17,7750.59,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_002_run1_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.4691,0.5859,0.5276
2025-09-24T11:59:54.395255,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,2,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency refers to the time delay between the generation of the next update and the execution of that update in a real-time system.,,,0.5,15.9462,1270.29,6170.72,35,5.67,6659.94,26,3.9,12867.48,6426.8715,7697.1615,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_002_run2_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.4978,0.6223,0.5601
2025-09-24T12:00:13.184366,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,3,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,"Latency in real-time systems refers to the delay between the arrival of a request and its completion in a system with real-time requirements, such as audio, video, or gaming performance.",,,0.5,18.7839,1325.57,6152.68,35,5.69,9509.57,37,3.89,15712.4,6409.6954,7735.2654,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_002_run3_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.2697,0.5873,0.4247
2025-09-24T12:00:33.005315,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,1,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board because it causes the CPU to pause while it waits for an interrupt, which can significantly increase the time it takes to complete an inference task.",,,0.3333,19.8155,1307.92,6836.95,39,5.7,9744.48,38,3.9,16633.17,7093.3837,8401.3037,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_003_run1_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.4128,0.3423,0.3783
2025-09-24T12:00:53.618698,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,2,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board because it may cause issues such as increased computational load or reduced signal-to-noise ratio, leading to slower processing speeds and higher latency in the inference stage.",,,0.3333,20.608,1345.18,6873.01,39,5.67,10512.83,41,3.9,17441.81,7129.4205,8474.6005,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_003_run2_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.3336,0.3876,0.3615
2025-09-24T12:01:15.246428,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,3,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference, such as power fluctuations or thermal issues, can increase inference latency on an embedded board because it hinders the processor's ability to process and interpret data effectively, leading to slower execution times and increased latency in inference tasks.",,,0.3333,21.6221,1290.43,6814.61,39,5.72,11729.65,46,3.92,18605.37,7069.6024,8360.0324,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_003_run3_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.3608,0.3674,0.3651
2025-09-24T12:01:56.979096,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,1,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput refers to the amount of data that can be processed in a given time frame, often measured in gigabytes per second (GB/s). It represents the total amount of data that can be transferred from the client to the server in a short period of time. Latency, on the other hand, is the time it takes for data to be processed by the inference model, typically measured in milliseconds (ms). It is the time it takes for the data to reach the model from the client or the server, and it can be affected by various factors such as network latency, server load, or hardware limitations.",,,1.0,41.7269,1351.81,6506.5,37,5.69,31850.62,123,3.86,38513.99,6765.4481,8117.2581,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_004_run1_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.0669,0.1485,0.1088
2025-09-24T12:02:32.386789,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,2,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput refers to the amount of data processed per unit of time, while latency refers to the time it takes to process the data. In AI inference, throughput measures the speed at which the AI model can process data, while latency measures the time it takes to complete the processing of data. In many cases, high throughput and low latency are desired, but not all systems require them simultaneously. In some cases, a trade-off may need to be made between throughput and latency to achieve optimal performance.",,,1.0,35.4018,1359.04,6488.3,37,5.7,25563.68,99,3.87,32179.12,6746.519,8105.559,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_004_run2_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.2514,0.2298,0.2418
2025-09-24T12:03:03.226038,stress_cpu_matrix_process_isolation,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,3,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput measures the number of tasks processed per unit of time, typically measured in units of time per unit of data, like seconds per task. Latency measures the time it takes to complete a task, typically measured in units of time, like milliseconds per task. These metrics are critical for determining the efficiency of AI inference in real-world applications, where throughput can be important, but latency is less relevant.",,,1.0,30.8333,1351.84,6522.76,37,5.67,20974.53,81,3.86,27601.64,6781.7048,8133.5448,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_004_run3_20250924_114955.txt,stress-ng cpu matrixprod pinned,1,/mnt/i1data/i1-edge-ai-slm/logs/stress_ng_cpu_matrix_process_isolation_temp_07_20250924_114950.log,0,1,"Process isolation using taskset: inference pinned to core 0, stress-ng pinned to core 1",0.2021,0.2518,0.2281
