timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file,stressor,stressor_workers,stressor_log,inference_core,stress_core,isolation_strategy
2025-09-24T13:02:33.241792,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,2,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,No,0,0,,12.789,1300.8,9448.32,55,5.82,245.56,1,4.07,9700.78,9693.88,10994.68,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_rt_002_run2_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:02:46.362184,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,3,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes.,0,1,,13.1143,1299.83,9421.0,55,5.84,487.62,2,4.1,9916.17,9664.81,10964.64,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_rt_002_run3_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:03:01.531453,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,1,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to a technique where the CPU pins are physically isolated from the motherboard to prevent interference and ensure stable operation.,,,0.5,15.1631,1302.01,5892.98,34,5.77,6128.45,25,4.08,12054.37,6138.118,7440.128,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_001_run1_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:03:16.245393,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,2,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the process of connecting pins on a CPU to a circuit board for better cooling and performance.,,,0.5,14.7079,1376.34,5857.7,34,5.8,5600.08,23,4.11,11488.12,6101.1817,7477.5217,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_001_run2_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:03:30.909370,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,3,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the practice of physically connecting pins of a processor to the motherboard to enhance performance and stability.,,,0.5,14.6578,1336.24,5843.61,34,5.82,5621.28,23,4.09,11495.93,6088.0135,7424.2535,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_001_run3_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:03:46.080418,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,1,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems refers to the delay between the arrival of an event and its execution in a real-time system.,,,0.5,15.1647,1253.37,6051.36,35,5.78,6123.88,25,4.08,12208.27,6296.3152,7549.6852,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_002_run1_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:04:03.447741,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,2,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,"Latency in real-time systems refers to the delay between the time a request is received and when the system responds, due to factors such as network latency or processing time.",,,0.5,17.361,1252.52,6052.86,35,5.78,8292.98,34,4.1,14389.5,6296.7712,7549.2912,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_002_run2_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:04:20.831810,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,3,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,"Latency in real-time systems refers to the time it takes for information to be processed or delivered to a user, affecting the smooth operation and user experience of applications.",,,0.5,17.3776,1321.06,6013.59,35,5.82,8197.69,33,4.03,14253.17,6262.0048,7583.0648,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_002_run3_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:04:39.742761,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,1,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board because it introduces additional latency during data transfer between the CPU and memory, which can slow down the entire processing time of the embedded system.",,,0.6667,18.9044,1258.91,6695.98,39,5.82,9194.92,37,4.02,15938.32,6944.4914,8203.4014,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_003_run1_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:05:00.111755,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,2,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference occurs when multiple processors or cores on an embedded board compete for resources. This can lead to increased inference latency, as each processor has to contend with the demands of other processes, potentially leading to slower execution.",,,0.3333,20.3624,1314.78,6702.49,39,5.82,10491.21,43,4.1,17247.97,6946.4716,8261.2516,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_003_run2_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:05:18.092276,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,3,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board because it can cause a large number of branches to be executed in parallel, leading to increased overhead and slower inference.",,,0.3333,17.9738,1310.93,6750.6,39,5.78,8078.18,33,4.09,14871.21,6995.3933,8306.3233,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_003_run3_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:06:11.884723,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,1,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","In AI inference, throughput refers to the number of inputs processed in a short period of time, often measured in units such as ""input per second"" or ""inference per second."" This is crucial for efficient resource allocation and ensures that the AI inference system can handle a high volume of data without overwhelming its processing capabilities. Latency, on the other hand, is the time taken from the moment an input is received until the output is generated. In AI inference, latency is a significant concern because it can lead to a delay in the AI's response, which is a critical issue in applications that require real-time decision-making or performance metrics. To mitigate these issues, it's essential to design AI inference systems that prioritize throughput and minimize latency. This can be achieved by using techniques such as parallel processing, caching, and efficient data compression to reduce the amount of data that needs to be processed.",,,1.0,53.7853,1235.7,6434.91,37,5.75,44204.48,178,4.03,50848.81,6683.2498,7918.9498,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_004_run1_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:06:38.036206,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,2,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput refers to the amount of data processed by a system in a given time period, while latency refers to the time it takes for data to travel from the source to the destination. In AI inference, a higher throughput means the system can handle a larger volume of data simultaneously, whereas a lower latency means data can be processed quickly.",,,1.0,26.1447,1264.32,6358.08,37,5.82,16662.6,67,4.02,23102.16,6606.7755,7871.0955,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_004_run2_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
2025-09-24T13:07:15.835587,stress_cpu_matrix_full_isolation,qwen05,models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,3,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput refers to the amount of data processed by a system per unit time, while latency refers to the time it takes to complete a task. In AI inference, throughput measures the rate at which models can process data, which is crucial for efficient training and inference. Latency, on the other hand, reflects the time required to complete a task, which is important for ensuring the model can respond quickly to real-time data. Both are important in AI inference, but throughput is more critical for models in training, while latency is more relevant for models in real-time tasks.",,,1.0,37.7922,1308.49,6350.7,37,5.83,28225.15,114,4.04,34711.61,6598.289,7906.779,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_07_disc_004_run3_20250924_125354.txt,stress-ng cpu matrixprod pinned,1,/tmp/stress_ng_nonrt_full_isolation_qwen05.log,1,0,"Full kernel isolation: isolcpus=1 nohz_full=1 rcu_nocbs=1 irqaffinity=0; inference pinned to CPU1, stress-ng pinned to CPU0"
